id,route_name,first_ascent,description,location,protection,YDS,parent_sector,left_right_seq,mp_route_id,mp_sector_id,longitude,latitude
70ad79b6-0218-4b14-b3e6-a40f07ea4a4f,Murciélago,unknown,"Just right of Smells Like Bat Spirit. Balancy laybacks on compacted fossils take you to a horizontal crack and a good rest. After a strenuous fourth clip, crimp your way up and right and through the short roof using a large undercling.",Farthest right on the Battress wall,5 bolts. 2 bolt anchor.,5.11b,Battress Area,14,110427971,112174688,-92.41251,38.84356
eb7a5843-fbad-4b2c-b57d-5013701ef184,Karp Tool,unknown,"A short crux at the second bolt leads to fun climbing and some questionable rock before finishing through an exciting, slightly overhanging left-facing dihedral. After the first ascent a rusty, old nut tool was found at the base. It didn't turn out to be Karp's, but the name stuck.",30 yards left of Simple Math,7 bolts. Two bolt anchor,5.10a,Battress Area,4,110428193,112174688,-92.41251,38.84356
d0d5f02e-d0a5-42e9-9e66-cf90a8c5790d,Here's Guano in Your Eye,unknown,"Meander up a short slab and left facing flake before making the exciting and slightly bold hand-traverse across a dirty ledge to the hidden third bolt. A few steep and interesting face moves take you to the anchors. There's also a fun direct start that can be top roped. While cleaning this route, an angry bat put up a fight when the large, loose flake that he called his home was removed. Later, I found out that Jim and Mike also had a run-in with a bat on their first ascent of Battress...hence all the bat names.",Left of Battress crack,5 bolts. 2 bolt anchor,5.8+,Battress Area,8,110428170,112174688,-92.41251,38.84356
37fd2410-7f6d-409e-a176-d1f1bd127a01,Gunsight,unknown,"Two bolts down low protect the interesting, bouldery crux. Run it out past the hole in the flake, to the third bolt (the first section of solid rock above the second bolt). Continue up and left to the obvious crack with 2"" gear (fun!) or continue straight up past one more bolt to the anchors (5.9-). The fun layback crack can also be accessed by traversing (carefully) in from the left (unprotected 5.7).",Just right of walkdown,Sport or gear to 2 in,5.11a,Battress Area,7,110428178,112174688,-92.41251,38.84356
01ffe6d7-3065-4be0-b8be-de0a5b5b628e,Game Changer,"Scott Riley, Marcus Floyd","Wow, what a fine line. Game Changer follows a line of bolts up the tallest, steepest face at the Battress crag. Starting right of Karp Tool, clip the second bolt to encounter the first crux then similar crux difficulty past the next few bolts. Utilize good holds and bomber under clings for each clip which then protects for the next reach transition. This route isn't over until your over. Pun intended! Continue enjoying this route all the way to the top. Two bolt rap anchor with chains and carabiners will allow for lowering, top belay, or rap descent.","30 feet right of Karp Tool and 20 feet left of Simple Math. First bolt protects for the high reach required to clip the second bolt at the first buldged roof. Two bolt rap anchor with chains and carabiners will allow for lowering, top belay, or rap descent.",Quick draws required,5.10c,Battress Area,5,112329222,112174688,-92.41251,38.84356
efcf81b2-d7e7-445a-b545-7ab3c51417c5,Cheater Stone,Marcus Floyd,"Cheater Stone is an interesting line that offers a couple different starting options. The slightly easier start begins on top of a large boulder that leans against the bottom of the rock face. Reach high to access the flake layback crack. Feel free to place a small cam for protecting the first few moves below the first bolt. The route continues up and left along a series of underclings and smears. Below the second bolt use the large jug if you wish to clip high. Next is the crux. Use a vertical edge to layback left, to gain the next horizontal edge. Small feet allow you to reach a positive left pinch turns into a great gaston jug to make the clip. Continue up to the two bolt, quick clip, rap anchors.","Cheater Stone is located on the left end of the crag. This is the last face, or furthest North exposure along the Battress Area exposure. Look for the large leaning boulder and vertical, arrow-shaped flake to find the two start option. 1) Start on the left side of the flake, climbing up using a few large pockets to gain the a couple small cam placements. Continue up and right, on the flake, to access the first bolt. 2) Start on top of the boulder, at the right hand base of the flake, place a small cam and move up and left onto the flake to access the first bolt.",Sport route with quick clip rap anchors; a small cam can help protect below the first bolt.,5.10a,Battress Area,0,112469855,112174688,-92.41251,38.84356
d9c90f68-6298-4948-a870-2379fb590061,Big Shit,"Marcus Floyd, Matt Luker","Well protected 5.6 climbing leads to an exciting, happy ending. Route starts on a high angled, lower slab face and seam to a ledge. From the ledge, head up into the left-facing, butt crack dihedral to gain a pinch then an uncling and layback that helps gain high finger stacks. Mount the right butt cheek using a high left foot and a high right smear. Better holds allow the rap anchor clip or continue climbing out right to the top. Route gets its name for the extra large, whole grain excrement left by some mysterious animal.","As of Nov 2016, Big Shit is the first bolted line you will encounter along the typical approach trail at the base of the crag. This places Big Shit towards the right hand end of the Batress rock exposure.",4QD or some perma-draws may be present,5.10b,Battress Area,15,112325365,112174688,-92.41251,38.84356
1811ffca-dc2a-49bd-821b-ffa35728bcc6,Battress Crack,Mike Jenner,"I felt the crack was a traditional 5.7 but others feel it is more like a nine. If you climb cracks, this one is a breeze and sucks up pro. The crux is mid way up and involves stemming smears, coupled with intermitten toe jams. Two bolts were placed at the top for rap anchors, or available to use for top rope.","Located just right of center of the crag exposure, 100 feet to the right of the obvious alcove cave structure.",Cams and wedges work wonders,5.8,Battress Area,9,112120559,112174688,-92.41251,38.84356
fb222214-ef21-4f1b-8faa-26c1220e8310,BatManDu,unknown,"20 feet right of Battress Crack. A fun route that will likely see a lot of traffic. After first bolt, follow a short and shallow left-facing dihedral that leads to slabby terrain. Navigate the roof with large ledges to the anchors.",20 feet right of Battress Crack,5 bolts. 2 bolt anchor.,5.10a,Battress Area,12,110428119,112174688,-92.41251,38.84356
ef4cf714-c7c1-4c59-959b-e8c2134477dc,Primal,"Buck Shearouse, Marcus Floyd","Primal is a well protected, warmup, sport route that provides a nice crux near the top. The short, lower slab requires a series of easy smears to gain access to the vertical face and first bolt. Easy 5.6 - 5.7 climbing provides good holds for making chest high clips. Then, towards the top, the 5.8 crux forces the use of some balance and smaller vertical edges, below the last bolt, then small feet, slopers, and a high step to gain the rap anchors, at the last 5.9 crux, just above the last bolt.",Start on the lower slab and head up to the first bolt on the vertical rock face. Follow the line of bolts to the top.,Quickdraws with a two bolt chain anchors (optional small cam placement before first bolt),5.9,Primal Wall,0,112384267,112384258,-92.40685,38.83887
462d25e7-9e75-43ed-b7f2-80b1bfcadaa5,Caveman,unknown,"Line starts on a lower slab flake then follows a line of bolts between the two caves on the Primal Wall. Well protected and a great warmup route. Isolated lower band of chert requires some continued cleaning. Find a belay stance that keeps the belayer well off to the side. This is still a new route. Besides being the only route between the two caves, this line can be identified by the large spear point like, left facing flake that provides a ledge for clipping the last bolt. Two bolt anchor with chains is another three meters above.","10 meters right of the sport route Primal, between the two caves on the Primal Wall. A set of quick clip chains provide for a quick and easy lower.",Quick draws,5.6,Primal Wall,1,112415725,112384258,-92.40685,38.83887
11f309ae-e105-4988-900b-d29572be5e92,Scarface Traverse,Marcus Floyd,Traverse start for Scarface tackles an easier crux just up and left of the eye hole. Great warmup climb. Enjoy.,"Start left of Scarface Direct, heading up the easy slab left of the eye hole. Start on the low slab or traverse right along a short ledge to gain access to the first bolt.","Quick draws protect the spaced bolts on easy climbing, but feel free to take a pink .5 tricam or nut set to add intermitten pro between bolts.",5.5,Scarface Wall,1,112383232,112363235,-92.40777,38.8398
80d76cb4-e98e-4741-808c-29db95d1ee48,Fowl Chatter,Marcus Floyd,"Fowl Chatter offers easy slab climbing for those needing a warmup route or a route to cut your teeth on. Learning to lead? Want to start placing cams? This route offers a mix of bolts and hand crack cam placements. Start on the lower slab, following the line of bolts to the ledge then up the pocketed middle face. Head straight up and plug in a couple cams to protect the easy upper dihedral. Use a two bolt rap anchor with chains to descend or climb out left to top belay off a tree.","Fowl chatter is eighty feet right of Artifact, just past the extending, rounded lower slab. The five bolts form a straight line angling up and right towards the ledge and upper dihedral.Use a two bolt rap anchor with chains to descend or climb out left to top belay off a tree.","5 bolts, small - med cams, two bolt rap anchor with chains",5.5,Fowl Slabs,0,112373346,112373336,-92.40821,38.8402
7400c99c-c18f-4cea-90ea-49ac747f64fd,Crinoid Traverse,Marcus Floyd,"Start at the bottom left hand side of the Artifact Wall slab. Traverse right, following easy slab climbing along the bolted line angling right. At the top of the slab, use an undercling to reach high to your next clip and football sized pocket. Mantle the buldge and continue to the short roof above. Again, utilize an undercling and clip you next bolt before climbing over onto the ledge at the rap anchors.",Start at the bottom left hand side of the Artifact Wall slab. Anchors with chains allow for an easy rappel.,"quick draws.If I am right, it should be six bolts plus anchor chains. Better take two more quickdraws.",5.8,Artifact Wall,0,112358971,112338017,-92.4084,38.84038
a441394a-6ff8-4edf-be01-02a6d615cbba,V1,unknown,"Sit start with a left hand-heel match, slap up on either side of the block. Not super hard, but a little bit of burl and sloper action. The blocks on the right are off.",In the downstream clearing side of the boulder cluster. Faces downhill. Look for the short face.,Pad.,V1,Mossman Boulders,2,116536958,116536937,-90.14999,37.5674
43956c62-5de4-4a00-bef1-140646190480,Slip the Noose,unknown,"Stand start on an undercling and a sidepull with a good foot, move up and then left around the corner to top out in the split between the two boulders. So named because it diverts away from the much harder line that crosses the face to the right. There may be a pretty hard sit start, which would also be the start for the harder version. The risk factor comes from a not-great fall zone, with a tree getting in the way of good pad placement. Probably on the hard end of V1, and fairly reachy, though there's likely beta that counteracts that.",Look for the prominent downhill face. The line starts behind the tree.,"Pad, maybe a spotter.",V1-2,Gallows Boulders,0,116569391,116569381,-90.15044,37.56719
feef25a6-0c58-4ade-809b-18ea3699b1e7,V0,unknown,,The uphill-facing side of the main outcropping of the Mossman boulders.,"Pad, therapy for the disappointment",V0,Mossman Boulders,4,116536973,116536937,-90.14999,37.5674
6cc28771-46bf-4c72-af8c-31559786e37b,Slap Chop,unknown,"Sit start under the small prow with high crystals on either side. Work up, top out on the left face. Most of the difficulty comes near the start.","In the clearing on the downstream side of the boulder cluster, head uphill a ways and the boulder should be on your right.",A pad should suffice.,V2,Mossman Boulders,1,116536943,116536937,-90.14999,37.5674
39f879d9-3984-44f6-bf5e-84709928fa99,Mossy Slab,unknown,Climb the easy slab. Trend left and top out at the peak rather than earlier on the right for a bit more fun.,The low-angle slab just above the main outcrop of boulders. Faces towards the stream.,Pad. Bit of an awkward fall zone.,V0,Mossman Boulders,5,116536988,116536937,-90.14999,37.5674
